,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
80981,chris biscuit,rhymes to kill,1990,hiphop,start begin list mean situation lacin mics recreation studio pacin need question work wastin time time rhyme dime vacay sttropez want make time real talk homie girl talk bond thinkin makin hit culture marry game mixtape altar fame need cost play sick team rain want rain know doin movin money grind hard listen get nothin cookin holla yeah yeah block tell know tell yeah pretty ladies hookin holla yeah yeah girls tell know tell yeah kill backwoods damn boogie bitch hood stand couch table bottle like yolo know motto model clean number sixes step freshest table bitch state state city city witness lebron witness niggas jump business niggas business come home venice poke bitch overseas drinkin eatin smokin enjoyin tradition trick pokin potent delicious know freezy buzz wanna miss know freezy rush wanna risk waitin curb say hear niggas wanna like wifey fuck like mistress gunners special mission city need piece biscuits come leavin little mami smokin sippin,158,0.000548246,0.000548246,0.000548246,0.000548246,0.093298936,0.023268778,0.000548246,0.163437521,0.510138683,0.000548246,0.090078712,0.000548246,0.000548246,0.04648322,0.000548246,0.000548246,0.929600347,0.535343435,0.003442775,0.022368421,0.637262984,0.564550965,obscene,0.428571429
80989,nice & smooth,hip hop junkies,1991,hiphop,funky funky rhyme funky style funky funky rhyme funky funky style funky rhyme funky funky style funky rhyme funky funky style rickety rocket favorite cartoon marriage honeymoon damn spoon love popeye goon ladies body flow send chill spine like eskimo backstage pass funky come kiss mistletoe nice life like fairy tale orca great whale know girl break scale tell tell clientele excel take little test pass fail brake need skin wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna funky funky rhyme funky funky style funky rhyme funky funky style funky funky rhyme funky funky style funky rhyme funky funky style outta call nice cause wasn late skin come block cause harder say nice girl name annazette annazette teacher sure gonna come say smooth fret twive keep tall dope step come hat nice girl say smooth skin cause begonia dress warm catch pneumonia rhyme stronger ammonia cubic zirconia nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna,182,0.019637387,0.000584795,0.000584795,0.000584795,0.000584795,0.000584795,0.031753566,0.000584795,0.428799593,0.000584795,0.135226517,0.000584795,0.000584795,0.272206342,0.000584795,0.000584795,0.936098776,0.639079045,0.025902636,0.000284413,0.629018961,0.427409545,obscene,0.414285714
80991,diamond & the psychotic neurotics,k.i.s.s. (keep it simple stupid),1992,hiphop,go zulu nation wellsituated cause know hand stand firm wreck shit learn flow breath sould step leave style abstract form definite picture like play erisson nice like inflation yeah shoot gift radio station walk uptown dalmation hungry eat kennel ration good vibrations rockies appalachians skin nation budge menstration yeah swim ride saddle shoemaker hype slammin track rush proof pudding hush smirk lips audacity minutes warn skills possess capacity catch wreck like cassidy sleep moneygrip fry dead like hire word brothers start shake crate create hype plate rotate flavor cake yeah tick like timex reach climax blame boogie blame rhythm blame vibe smoke newports toked marlboro boogie proud cause borough fivesecond beat repeat spread triborough live lovely teriffic wicked like pickett come come friend live gonna live senior citizen shit come musical journey need ticket cause kick like pele heyday go butterball cousin head cause smart rolex absorb beat like kotex funky like word rhyme brain tick brothers bump tape shit hear year past year ring bell cashier go notty dreadlocks lose bet topic rocket pocket minutes change better stop gotta shout gman control peace,184,0.000554017,0.202804224,0.083915404,0.000554017,0.042414843,0.000554017,0.016389068,0.000554017,0.343920961,0.056936128,0.000554017,0.000554017,0.049512621,0.079955197,0.000554017,0.036785614,0.662081664,0.608722406,0.015360457,0.000172065,0.866034625,0.548534449,obscene,0.4
80993,diamond & the psychotic neurotics,"shut the ""*!*!"" up",1992,hiphop,shit shit hello baby hello shut shut shut fuck mother beat beat shut shut shut fuck mother shut shut shut fuck foot inside hahaha say moms look like yeeeow,29,0.042876212,0.418660458,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.357725489,0.001949318,0.001949318,0.001949318,0.151498075,0.001949318,0.001949318,0.001949318,0.894942056,0.687588134,0.217870701,6.94E-06,0.808326463,0.788782192,violence,0.4
80994,diamond & the psychotic neurotics,lunchroom chatter,1992,hiphop,come snap everybody come everybody snap fuck shut nigga mother poor play monopoly ask nigga like like like excuse excuse comb hair excuse moms dumb throw floor miss shut nigga mother black fuck dark open eye think train come,39,0.047233912,0.223294959,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.504438231,0.001697793,0.001697793,0.001697793,0.099910291,0.068727119,0.001697793,0.001697793,0.883028268,0.620900956,0.292167964,0,0.813478978,0.68167174,obscene,0.4
80995,diamond & the psychotic neurotics,last car on the 2 train,1992,hiphop,nigga breath smell like thousand shit wasn funny catch muthafucka mouse trap wasn funny breath smell funny stop talk lisp muthafucka talk lisp ears hear blurry shit blup blup blup snake muthafucka,32,0.002631579,0.199442077,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.755821079,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.462796491,0.618619081,0.140561386,0,0.969084913,0.532517932,obscene,0.4
80997,lighter shade of brown,intro,1992,hiphop,stroll ease beatin face place place wanna taste world good life society reality equal casualty dippin need trippin clippin tap cause boom steady hittin reminiscin bout days safe cruise days bite lose deserve static gonna tragic gotta dippin ride havin great time street bustin rhyme buggin girlies corner know treat like foreigner steady feelin vibe alright dippin ride ride ride ride ride ride ride ride ride ride ride late night dippin like like veteran street lounge seat stroll time keep skippin life hard cause trippin livin like come dippin neighborhood coolin homies lookin good pocket benjamins sittin like macks believe pump brake pump know talk bout think serve feel vibe bumpin hooride switch ride strip cruisin bout glance leave homey hayra homey whats hap night party goin sure women sure bring jeep cause girls whoa forget chillin shoot breeze come partner sittin stroll steady glidin right pull stop light check right cause get sweat fool black white roll straight spot bust leave hit steady feelin vibe alright dippin ride fade,170,0.000496524,0.000496524,0.081170829,0.045814524,0.016438838,0.000496524,0.000496524,0.000496524,0.402228481,0.000496524,0.351806258,0.000496524,0.000496524,0.06910659,0.000496524,0.000496524,0.845120762,0.510396636,0.051304268,3.66E-05,0.886644683,0.354334189,obscene,0.4
80998,diamond & the psychotic neurotics,a view from the underground,1992,hiphop,yeah gangsta tire mother fuckin bullshit rappers gettin dope deal suck know sayin hell,14,0.005847953,0.005847956,0.005847953,0.005847954,0.124832325,0.005847953,0.005847953,0.005847954,0.664641355,0.005847953,0.005847954,0.005847953,0.116959064,0.005847953,0.005847953,0.005847953,0.729232102,0.584006358,0.622489581,0.000114372,0.482687552,0.315293931,obscene,0.4
80999,diamond & the psychotic neurotics,"comments from big ""l"" and showbiz",1992,hiphop,muthafuckin know sayin real wickwack bullshit go peace correct rude bwoy showbiz showbiz like chop head anybody commercialize peace real come rewind,22,0.004385966,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.552049722,0.004385965,0.004385965,0.004385965,0.177168652,0.004385965,0.004385965,0.200606183,0.579768223,0.647052791,0.429718303,0,0.969084913,0.493477674,obscene,0.4
81000,kris kross,live and die for hip hop,1992,hiphop,check check devote life rockin mics gettin crowd lift pant backwards cause want different keep crease timepiece bertolucci house honey sportin gucci cuttin coochie girlfriend luxury swim macadocious sexy setter trend know make dividends millions people jump jump jump jump choose nigga step delete undefeated thang body rest chest fill smoke yolkin niggas collar follow cause dollars makin sense common money diamonds endangerin species woman like gee remorse steady smokin plenty grass brat commence baddest baby roll smoke high see know live things slang breakin mics destroyin crew yacht party daddy world chill real field work consist thuggish niggas sayin pistol life wouldn trade nothin better wakin wanna sportin boogie leather autograph bubble bath fivestar hotels click super everybody gettin mail safety face powder chowder real nigga figure rhyme like coke smoke effect infrared scope smackin actin tough tinactin fall hood increase brain stack end seventeens benz burner thigh niggas tell goin turnin want feel thang inside body game like gotti hittin hook shots like vlade niggas little liberace lady lover like lethal weapon glover nothin foolass crew,178,0.026654362,0.000604961,0.124587629,0.000604961,0.000604961,0.041016159,0.02102864,0.000604961,0.602696973,0.000604961,0.000604961,0.08787729,0.000604961,0.000604961,0.000604961,0.000604961,0.760641178,0.599082122,0.199798393,0,0.813478978,0.571558191,obscene,0.4
81002,diamond & the psychotic neurotics,what you seek,1992,hiphop,holy mackerel alright check grab commence shit papes pock cause dipshit flip script like brando game cali break pimp pushin bush mean fake funk morgue home slice play ceelo dice wear hoodie store cause goodies treat beat jeep nikes feet everybody gather pay like want flip shit strictly matter cause sense bluff cook like stave stuff stay ball steal yeah like know shit seek brotha know flow know cause play trick hunt point search beat call shoot gift hit like gotta cause like shit elevate like escalator hold head test later come shuttin shit like hell bullshit save decide pursue career hiphop happen people assume recline boom like gamble play horse know boss yeah know chubby envious friends wonder hell blow fast slow turtle chick girdle sittin eatin bogey video start sweatin oldies life need live trife smooth butter like call phife calm collect cool respect things hectic antiseptic real hiphop head like bacon slab chicken kentucky brothers pocket cause stunt wanna,162,0.000578369,0.000578369,0.057564587,0.000578369,0.036681078,0.000578369,0.000578369,0.101572031,0.646950406,0.000578369,0.078815552,0.000578369,0.000578369,0.070897549,0.000578369,0.000578369,0.764973465,0.703535625,0.084738037,0,0.811417972,0.785779095,obscene,0.4
81003,diamond & the psychotic neurotics,step to me,1992,hiphop,everybody wait slip happen cause swift prop albuquerque like piece beef jerky yeah start deep sweep creep beef sweat cause vocals couldn pair bifocals soul gold role commercial worry cause easy feet grind lose edge homework jump ledge stop clock cause rap sloppy think pull like bandit brothers stand hell deal rhyme dope beat appeal vast majority yeah kick flavor waiver college straight comfort like sealy posturepedic sound profound beat baseball cause trick like hear rumor know true tell fuddy duddy think busy step word swing rhythm light turn green systems cause scene stand strong long sing song come everybody best keep secret title fit yeah steal quickness like grandpa quick grit comparison like command stand funk hiphop gonna shop dough like like start riffin jealousy motherfucker like smucker play like sucker cause flow best brothers twist lips suggest sleep cause fuck flinch cause leave stick knowledge inferior yeah record sell nigeria diggin crate like maniac song come reaction move head dope nuff say bring light leave dead stinkin like know knock motherfuckers picture selfesteem jeopardy step,177,0.000469925,0.186152671,0.000469925,0.000469925,0.053553001,0.000469925,0.000469925,0.124856464,0.366681958,0.072571033,0.000469925,0.033374223,0.000469925,0.06133869,0.000469925,0.000469925,0.746561248,0.721611158,0.068874567,3.44E-06,0.658903545,0.929927741,obscene,0.4
81004,en vogue,hip hop lover,1992,hiphop,drop stop stop know comin free style club vogue country mile dope combat boot comin cutie pies know vogue cause jerkin dance stare laugh dance look pass dance thang night remember girlfriends break club minute step ask dance floor hittin strong know conversation little young leather combat sales wear clothe insideout mental funky step think cute hook come harder yeah head politely ask walk playng good minute blink eye sneak little kiss swing quick smack miss beat drop like drop stop stop baby drop stop stop,86,0.024722004,0.000862813,0.000862813,0.000862813,0.017781299,0.028851041,0.020711092,0.062153364,0.329842167,0.000862813,0.214607187,0.116027643,0.027259681,0.000862813,0.000862813,0.03743677,0.878695982,0.717714022,0.00495884,0.000171053,0.38582028,0.86285858,obscene,0.4
81005,diamond & the psychotic neurotics,best kept secret,1992,hiphop,like waterloo tell gonna like flab possess gift shoot like jammy girls panties grammy maybe chill like pope mope cause know shit dope like columbian fish scale prop like better cause brothers girl say small wanna upside head feel intimidate things say cause pay know take rest lay like popcorn butter aaaayo stutter fall track wack fact black best keep secret yeah shut fuck peep raise rapper try diss crush motherfucker write rhyme produce shit yeah fuck nope beat flip flavor niggas wanna cool cause know skills demonstrate ahem dapper shake hand flam like stunt lose cunt grand slam bunt base load ninth step plate cause know shit great walk street beat gotta cheese couple know throw little somethin troop funky bassline hype loop thousand record crib hustle people nonstop prop like know pass yeah best keep secret deadlier myers style embrace like pair pliers sweat cause pedigree word official like piece tissue ruff rugged stronger bounty york city bronx county learn best rest fess gettin book fillmore locate village kill skillet cease cause sharp crease be grease dread instead want kick step pick reap reap best keep secret,189,0.000474158,0.056335834,0.000474158,0.000474158,0.030141307,0.000474158,0.000474158,0.177098575,0.478587286,0.000474158,0.146817164,0.000474158,0.000474158,0.062911848,0.000474158,0.000474158,0.871114481,0.63243853,0.462850866,0,0.910346249,0.674664514,obscene,0.4
81007,diamond & the psychotic neurotics,i went for mine,1992,hiphop,guess thousand scheme arrest guess cause young black intelligent relevant vision clear wear contact good lawyer short contract beat select highest scrutiny play mutiny cause destiny brothers testin hear best remember thing aiyo thing chicken wing yeah listen chitchat sweet kitkat beat jazzy crate need loop add flute come grab doublechecked loose end object song head movin good act sign album come say manm record waste time fact go go aiyo go go overcome hurdle like plan know break sweat move like xlax aiyo win breather cause acid lake placid like kangaroo jump gang show thang cause chump clock note cause rump grant grow project wear taylors chinese mock neck come long days go go past future better pass moët cream armaretto peace nice rest homies zulu nation foundation watchin lose space forget cause totally commit slammin joint prove point waste time word cause go know stop know cause drop go aiyo go sister house go showbiz lord finesse,159,0.000548246,0.000548246,0.167557372,0.02696478,0.016053842,0.02409099,0.000548246,0.088450589,0.399829174,0.064605544,0.073044352,0.0156794,0.000548246,0.000548246,0.000548246,0.118789746,0.638254089,0.677537625,0.013553226,0,0.699093157,0.771764644,obscene,0.4
81008,lighter shade of brown,hip hop locos,1992,hiphop,locos bake like boston bean fartin vocals laxative shit pass like disapprove swing underground thing thing gotta come hard face switch ways versatile learn definition money sucka dissin scene hectic end start group today chart wrong prefer funk better real getter stand spotlight come bros throw locos hippity hippity locos hippity hippity locos song cause know go listen flow skills know tell check think flow rhyme excite write produce want respect cause static raise cause fight time begin get fist chin work pound pound hold come nothin come throwin like like spit game rush fill everybody gather round peep vocal know locos versatile learn definition switch ways versatile learn definition switch ways brothers help skills time deal intoxicate drink crew know fade years twelfth loco santa city give pride kick chill homies westside bear raise baby latin little latin friends think ways end stick cause flop swing thing rain like rain drop snap cause shop rock style hipper shade go friends foes close ughthe locos,165,0.028231843,0.000531632,0.192019589,0.000531632,0.000531632,0.032900046,0.000531632,0.158317953,0.454770825,0.029398097,0.061025125,0.000531632,0.016810828,0.000531632,0.000531632,0.000531632,0.813711686,0.707842986,0.129517198,0,0.62489695,0.77476774,obscene,0.4
81009,diamond & the psychotic neurotics,"stunts, blunts, & hip hop",1992,hiphop,stunt best friend grin young boys ounce glass sit club carry front girl scheme skin stunt best friend subway rid benz eye contact lens sip moet drink heineken like dark like lightskinned play rooster play stunt best friend gotta blunt bambú want cents hawaiian bud yeah want doctor growth stunt smoke junk trooper young punk gotta blunt homeboy chillin stunt puff buddha cess skunk give kick like football punt money spunt trump boom spot bump listen thelonious monk gotta blunt hiphop legacy know future know past thank kool herc grandmaster flash afrika jam blast cold crush pass grand wizard hand fast fantastic leave cash busy crush hash treacherous surpass jeckyll hyde life fast fearless splash force party jazzy yeah smash funky neighborhood bash wasn cash legacy continue,127,0.000956938,0.000956938,0.085132432,0.000956938,0.055233872,0.000956938,0.000956938,0.081865067,0.389204934,0.000956938,0.233149931,0.047223409,0.000956938,0.06433192,0.000956938,0.000956938,0.81587783,0.747147655,0.254015315,3.84E-06,0.6784831,0.674664514,obscene,0.4
81011,lighter shade of brown,check it out,1992,hiphop,play song dance night long play song dance night long play song dance night long play song dance night long hear test school school come twist lighter shade bring funky rhythm time live days depart dicso fever travolta finish start walk street ghetto blaster bump thump break beat urge nowadays type flavor certain behavior lighter shade return favor give prop play funk know play freestyle funk flow crowd scream jump wasn thing steady bop head girls say dang dang ringa dang digga digga digga dang dang ringa dang digga digga swing school funk bump trunk relax kick smooth dope style commence mood groove cause gonna checka checka checka check check step right shade flavor flavor come save hear word goin goin go come play funky song remember know wicked pick pick like check rappers boast brag hit cause shade wreck check bust rhyme record hippity loco peep game vocals reminisce gonna like say school versatile flex band skill know prop play funky song,163,0.00055991,0.00055991,0.02981741,0.07443787,0.00055991,0.00055991,0.00055991,0.00055991,0.394338606,0.266053272,0.112333307,0.073456114,0.00055991,0.00055991,0.00055991,0.00055991,0.918769631,0.661872164,0.037248029,1.12E-06,0.819661995,0.539525158,obscene,0.4
81012,kris kross,it don't stop (hip hop classic),1993,hiphop,party people dream fulfil seat right rough rough tough tough come rhyme like call daddy bustin routines like niggas krossed doubt get ladies pulsate dominate chillin willin gettin nothin creatin devastatin place nigga niggas makin fakin chillin time cold playin rhyme sayin get spit crap sing wanna lemme know ring like keepin daddy break hesitate whack whack talk smack stop quit stop quit stop quit servin little fool like stop quit stop quit stop quit servin little fool like stand cause real deal like coke yellow cause speak stage emcee play daddy mellow place hard hard pull card card shin shin near shin like shoot like boyega boyega niggas better cause emcee emcee play shock night jump feel wrath bomb come come diddy come stop quit stop quit stop quit servin little fool like stop quit stop quit stop quit servin little fool like word kross bring give proper dudes niggas school better believe peace,155,0.000453721,0.000453721,0.017737855,0.000453721,0.000453721,0.084668755,0.000453721,0.000453721,0.689319876,0.040568861,0.000453721,0.055571118,0.000453721,0.000453721,0.000453721,0.000453721,0.839705405,0.625336513,0.01023997,1.17E-06,0.660964551,0.815810063,obscene,0.385714286
81014,nice & smooth,return of the hip hop freaks,1994,hiphop,artist nice smooth album nile song return freak smooth nice daddy mhmm mean real players leave mean go rewrite mackin book baby mean cause hear daddy mean talkin bout like talkin bout talkin bout return freak return freak return freak wanna nasty wanna weak nice plus equal black hair butter soft skin chucky say friends walk strut alright shake butt nail file neat petite perfume aroma smell sweet wanna witness baby tell feel shed light appeal cock block tonight tell girlfriend chill pass prophylactic pill poon tank stink massengill peace arkill cypress coochie smooth come equip funky beat like fronter runner dip winter dip summer nice money bring rain snow hail earthquake york brooklyn handle girly bita twin sister sherita poon poon ask beat fist beat think idea sweeter butter complexion super erection couldn protection strap tight ready flight destination motel tonight ahhh schooly wahwah return freak return freak return freak wanna nasty wanna weak,155,0.035061599,0.000657895,0.000657895,0.034719979,0.000657895,0.042200832,0.000657895,0.122254176,0.307745649,0.120611158,0.000657895,0.106676585,0.032266478,0.116987783,0.000657895,0.000657895,0.688075382,0.751967797,0.120481045,0,0.680544106,0.81881316,obscene,0.371428571
81018,xscape,hip hop barber shop request line,1995,hiphop,word word real skitle hiphop barber shop dedication send partner percalating city mind request line tell tell call skitle shaquera call college wanna dedicate want xscape nigga night know check know persons night shut shaquera college gotta comin request line people pick phone skitle request line,46,0.001879699,0.001879699,0.001879699,0.21157368,0.001879699,0.001879699,0.001879699,0.181134459,0.380384166,0.102471387,0.001879699,0.001879699,0.040756205,0.001879699,0.001879699,0.001879699,0.587349724,0.637540702,0.082328396,0,0.533182193,0.523508642,obscene,0.357142857
