,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
20334,lester flatt,i still miss someone,1951,country,door leave fall cold wild wind come sweethearts walk miss blue eye everywehere miss arm hold wonder sorry leave begin miss,21,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.087435092,0.002631579,0.002631579,0.149245036,0.09136171,0.002631579,0.002631579,0.002631579,0.491424023,0.143692033,0.351240117,0.597800169,0.532128044,2.55E-06,0.657873042,0.290268124,sadness,0.985714286
20335,lefty frizzell,don't stay away (till love grows cold),1951,country,stay away long darling dear soul sweetheart part stay away till grow cold share kinds weather rain cold grow stay away long darling stay away till grow cold share kinds weather,31,0.001879699,0.001879699,0.13666111,0.108443883,0.001879699,0.001879699,0.300063679,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.338613116,0.001879699,0.508285498,0.608209625,0.449798644,0.000587045,0.558944765,0.232208253,sadness,0.985714286
20336,lester flatt,who will sing for me?,1951,country,sing friends death cold hand call sing song wonder sing call silent sing sing till helpful assure friends sing song wonder sing,22,0.002631579,0.12984763,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631581,0.002631579,0.825415525,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.434636629,0.575981335,0.675702486,1.75E-06,0.64653751,0.212187608,music,0.985714286
20338,lester flatt,he took your place,1951,country,rugged cross calvary bless savior cry forgive know sinner friend thee die hand gently knock door outside plead come heart break wait free someday come claim heaven golden shore crown life give live forever cruel thorns pierce savior head blood flow face shame forsake hang die sinner friend take place,50,0.001461988,0.304959332,0.396737479,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.122503386,0.001461988,0.153869976,0.001461988,0.346907831,0.626874856,0.885542054,0,0.73206925,0.301279479,world/life,0.985714286
20341,lefty frizzell,forever (and always),1951,country,forever true lifetime ask leave blue forever night pray dream come true hear prayer care life offer riches heart true gold forever hold night pray dream come true hear prayer care life offer riches heart true gold forever hold,39,0.001594897,0.001594896,0.30236673,0.001594896,0.001594896,0.001594896,0.322317434,0.001594896,0.001594896,0.137365878,0.001594896,0.087229741,0.001594896,0.001594896,0.001594896,0.001594896,0.607928084,0.525164731,0.692770776,7.77E-05,0.416735367,0.09466642,romantic,0.985714286
20343,brownie mcghee,black snake moan,1951,country,come little children come moon shinin bright river flow gonna raise ruckus tonight night goin cross acre field raise ruckus tonight black snake heel raise ruckus tonight turn right best raise ruckus tonight fell right hornet nest raise ruckus tonight uncle promise raise ruckus tonight die raise ruckus tonight live long head bald raise ruckus tonight notion dyin raise ruckus tonight goin raise ruckus tonight ridin goat need hound raise ruckus tonight hound bark goat jump raise ruckus tonight stretch stump raise ruckus tonight,84,0.000974659,0.181761086,0.053072034,0.346236596,0.000974659,0.224298486,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.087074912,0.02437873,0.000974659,0.000974659,0.000974659,0.611177299,0.389970002,0.825301029,0.347165992,0.568219291,0.157130833,night/time,0.985714286
20344,johnny cash,the little drummer boy,1951,country,tell newborn finest gift bring come baby poor gift bring play drum mother nod keep time play drum play best smile drum,22,0.104916368,0.002923977,0.002923977,0.041179797,0.002923977,0.002923977,0.002923977,0.153320699,0.002923977,0.342806773,0.002923977,0.002923977,0.118439899,0.002923977,0.002923977,0.002923977,0.657749377,0.641232726,0.968875471,0.000364372,0.513602638,0.533518965,music,0.985714286
20345,lester flatt,i'm walking with him,1951,country,lonely live saviours wait patiently plan soon firm foundation thats build gods hand start build road gloryland workin road lead want hold saviours hand build things eternal workin road gloryland listen sinner time come know promise live know suffer sin die cross believe soul lose,45,0.001697793,0.001697793,0.735489974,0.001697793,0.001697793,0.001697793,0.119968452,0.087469101,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.583017437,0.634746045,0.775100176,0,0.902102226,0.34132077,world/life,0.985714286
20347,lester flatt,wait for the sunshine,1951,country,cloud roll away maybe tomorrow go sorrow bring brighter sorrow trouble see double black cloud surround time misfortune discourage remember tomorrow shine forever laughter misery chin tomorrow come,28,0.002392345,0.057575307,0.531899009,0.002392345,0.002392344,0.002392345,0.002392345,0.057798269,0.002392345,0.002392345,0.002392345,0.190401541,0.082314791,0.002392345,0.002392345,0.002392345,0.61226037,0.600466631,0.414658047,0,0.919620775,0.520505545,world/life,0.985714286
20349,lester flatt,joy bells,1951,country,bell bell everlasting bell hear ring hallelujahs roll bell bell heavenly bell beels ringin soul fell knees hear pray fill spirit wash sin away bell begin toll keep bell ring soul bell bell bell bell beels ringin soul,38,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.299996021,0.003095975,0.003095975,0.104524673,0.003095975,0.317907636,0.003095975,0.592765082,0.605825193,0.654618127,1.02E-05,0.965993405,0.392373415,sadness,0.985714286
20351,june carter cash,losin' you,1952,country,free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin search heart catch little justify losin think grow weak misread gage write book turn losin like choke lay cause pay losin free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin pay losin,71,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.065356134,0.001385042,0.001385042,0.435313402,0.001385042,0.266301534,0.078361202,0.071486052,0.001385042,0.065176135,0.001385042,0.635004874,0.641207087,0.830321115,0,0.784624897,0.314292899,obscene,0.971428571
20353,june carter cash,strange woman,1952,country,strange strange woman trust start strange strange woman break heart woman feel pity feet crawl knees cross break home strange strange woman strange strange woman trust start strange strange woman break heart things base cheat soon melt away wither strange strange woman trust start strange strange woman break heart strange strange woman surely break heart,55,0.001052632,0.043135256,0.069604295,0.001052632,0.001052632,0.001052632,0.196765739,0.001052632,0.001052632,0.032098143,0.001052632,0.001052632,0.343671528,0.001052632,0.301040829,0.001052632,0.487707137,0.68202446,0.504015566,0,0.649629019,0.197172124,sadness,0.971428571
20355,june carter cash,gone,1952,country,death shall close eyelids heart shall cease beat rest flowery bind retreat miss miss go miss miss go miss miss go miss go plant poor unworthy grave come roses wave miss miss go miss miss go miss miss go miss go sweet think soul shall fleet life fly sweet think cheer die miss go lips shall press kiss brow cold death miss miss go miss miss go miss miss go miss go,72,0.000848896,0.15259048,0.000848897,0.000848896,0.000848896,0.000848896,0.102330563,0.033354336,0.000848896,0.000848896,0.000848896,0.000848897,0.098557396,0.000848896,0.000848896,0.560654409,0.403227553,0.594236341,0.739959578,7.32E-05,0.220939819,0.183157672,feelings,0.971428571
20359,lefty frizzell,get this stranger out of me,1952,country,try push heart darling succeed kiss desire stranger inside beg leave inside want deceive darling hold control inside say want inside continue haunt flame desire,25,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.290536599,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.532975142,0.002506266,0.548359147,0.492039074,0.398593774,0.000124494,0.523907667,0.194169027,sadness,0.971428571
20361,marty robbins,i'll go on alone,1952,country,travel different roads worlds apart want heart want change life live change want want like pity change little free live best live apart brand start believin like live wrong change life live long like want live remember learn change life gonna cause change life want,45,0.001253133,0.001253133,0.580861982,0.001253133,0.001253133,0.026424525,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.02573894,0.067855019,0.097596098,0.001253133,0.644752518,0.672922596,0.593373086,0,0.673330585,0.307285673,world/life,0.971428571
20362,june carter cash,appalachian pride,1952,country,tell chicago boys break dirty movies credit card bill past spit face tan taste appalachian pride sassy load wife kid dog pull stake home home stead keep fill appalachian pride praise thankful come money dignify appalachian pride hell smoke house molasis can bean crop come kid bedroom finally understand pride appalachian live welfare need check sick collectors abanging door break back dusk till appalachian pride praise thankful come money dignify appalachian pride,72,0.001283697,0.385756257,0.001283697,0.001283697,0.001283698,0.001283697,0.001283697,0.001283697,0.139554614,0.001283697,0.454149975,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.624174158,0.649744891,0.586344966,0,0.6784831,0.326305286,violence,0.971428571
20363,marty robbins,i walk alone,1952,country,walk wander strange go till return stay dear true walk flame brightly burnin know return stay dear true walk flame brightly burnin know return stay dear true walk,28,0.002192983,0.002192982,0.002192983,0.002192983,0.002192982,0.002192982,0.302946486,0.002192983,0.002192982,0.002192983,0.002192983,0.236190054,0.002192983,0.002192982,0.42577574,0.002192983,0.31224954,0.568392175,0.727911373,0.001275304,0.361088211,0.223198963,sadness,0.971428571
20364,marty robbins,the story of my life,1952,country,someday gonna write story life tell night heart forget smile want world know story life moment lips excite time hold close sorrow break memory break heart later make thing leave story wife story life start sorrow break memory break heart later make thing leave story wife story life start start start,51,0.001031992,0.001031992,0.324620012,0.001031992,0.001031992,0.001031992,0.073621533,0.216025108,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.332542036,0.001031992,0.607928084,0.702381868,0.898594276,1.35E-05,0.738252267,0.533518965,sadness,0.971428571
20365,marty robbins,don't worry,1952,country,worry bout blue manage explain control warm cold pity cause feel blue ashamed happen kiss time understand worry bout sweet sweet sweet want forget sweet memory worry bout heart tell heart heart goodbye heart free heart sweet sweet baby sweet baby sweet right worry bout,45,0.059418206,0.00122399,0.00122399,0.00122399,0.00122399,0.086265435,0.354501112,0.131078529,0.116283802,0.056588332,0.00122399,0.00122399,0.025291147,0.00122399,0.121053013,0.00122399,0.311166468,0.64110453,0.869477781,0.000327935,0.433223413,0.334313544,romantic,0.971428571
20367,marty robbins,some memories just won't die,1952,country,long long time mean hear whisper sleep night baby admit memories memories feel leave matter hard know think eye memories think love help forget tell haunt deep inside lose memory memories feel leave matter hard know think eye memories,39,0.029000142,0.001385042,0.001385042,0.131437297,0.001385042,0.001385042,0.048484501,0.298265741,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.473421737,0.001385042,0.444384274,0.617260211,0.467870952,5.22E-06,0.516694147,0.604592256,sadness,0.971428571
20370,june carter cash,juke box blues,1952,country,walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue theres horn feller banjo fiddle wasn slouch drag fiddle tire hear cause loose steel guitar juke away herd go strong drum give song solid beat goin walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue play alot juke box tune hear night surround play juke blue rythum hear dance shoe,75,0.001169591,0.038642179,0.001169591,0.069597678,0.001169591,0.001169591,0.001169591,0.001169591,0.273088584,0.454829319,0.001169591,0.001169591,0.001169591,0.001169591,0.110658786,0.001169591,0.858117622,0.689100838,0.866465729,0.000683198,0.84645507,0.356336254,music,0.971428571
20371,marty robbins,ribbon of darkness,1952,country,ribbon darkness true walk door tear ribbon darkness cloud gather head kill hide shroud night ribbon darkness rain fall meadow go meadow goodbye ribbon darkness world young spring flower bloom bird sing ribbon darkness cold room lie want lord wish die forget wish heart take break come away ribbon darkness come away ribbon darkness,54,0.00122399,0.098890445,0.00122399,0.00122399,0.00122399,0.025212319,0.04445188,0.00122399,0.00122399,0.088060584,0.00122399,0.301344276,0.02888834,0.00122399,0.375208459,0.00122399,0.580851294,0.567905033,0.806224705,0.002115385,0.80008244,0.413395093,sadness,0.971428571
20372,marty robbins,"my woman, my woman, my wife",1952,country,hand strong wrinkle work get hair lose beauty hours eye disappointment life foundation lean woman woman wife everyday uphill climb reach weak easily discourage smile want stop lips weary tender strengthen life saint dress gingham woman woman wife little baby bear spring die winter lose control mind soul woman carry reach river lord know mansion yonder cause hell earth lord share heaven earn life cause believe deserve woman woman wife woman woman wife,73,0.020160706,0.000907441,0.247728583,0.000907441,0.000907441,0.107738979,0.301876262,0.000907441,0.000907441,0.038571611,0.11026645,0.000907441,0.04258524,0.000907441,0.000907441,0.000907441,0.397812195,0.623926365,0.930722822,3.54E-06,0.286892003,0.317295996,romantic,0.971428571
20375,marty robbins,just married,1952,country,marry mornin marry write window break heart drive away lose today dress white satin white lace hair look lovely people guess felt inside tear hide stay home know store somethin come marry mornin marry write window break heart drive away lose today stay home know store somethin come marry mornin marry write window break heart drive away lose today,59,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.053876831,0.001012146,0.001012146,0.075764985,0.147231275,0.256676574,0.001012146,0.013053079,0.001012146,0.440239361,0.001012146,0.403227553,0.665897495,0.381525483,0,0.749587799,0.591578836,sadness,0.971428571
20379,june carter cash,without a love to call my own,1952,country,tear eye home till cheek fall bird mate time lovebirds come pair care thing know shelter winter wind single solitary lovebirds come pair care thing know shelter winter wind single solitary,31,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.341708171,0.002392345,0.453150365,0.002392345,0.002392345,0.002392345,0.002392345,0.16686395,0.002392345,0.56460522,0.440760967,0.944779061,0.001204453,0.355935697,0.062132871,music,0.971428571
20380,marty robbins,among my souvenirs,1952,country,leave days memory souvenirs letter tie blue photograph souvenirs tokens rest treasure chest best consolation count apart teardrops start break heart souvenirs count apart teardrops start break heart souvenirs,29,0.002770083,0.002770083,0.262652735,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.116169357,0.002770083,0.002770083,0.002770083,0.002770083,0.576856578,0.002770083,0.412975198,0.61510653,0.651606076,0.00194332,0.150865622,0.285262963,sadness,0.971428571
20382,johnny cash,the loving gift,1952,country,give blanket cold give song learn sing show beauty windows soul show world see give give away spend precious time know borrow give courage live yesterday give tomorrow bring candle light erase shadow see bring pillow rest weary head teach gentle dream leave richer richer love gift give give blanket cold give baby,53,0.029830883,0.073515151,0.680088029,0.00131579,0.001315789,0.001315789,0.032412797,0.00131579,0.001315789,0.087674435,0.00131579,0.079373442,0.001315789,0.001315789,0.00131579,0.001315789,0.476876422,0.560085122,0.884538037,0.000197368,0.347691674,0.19116593,world/life,0.971428571
20384,june carter cash,i love you sweetheart,1952,country,walk church house wait night hand tremble bible hold firmly right beggin drinkin drinkin add pain sweetheart meet sweetheart tear addin pain sweetheart meet heart break hand sweetheart meet arm say friend kiss hold love take place heart break hand sweetheart meet sweetheart drinkin add pain sweetheart meet heart break tear pain sweetheart meet,54,0.001422475,0.001422475,0.001422475,0.053408193,0.001422475,0.001422475,0.318158183,0.001422475,0.001422475,0.001422475,0.226650056,0.001422475,0.001422475,0.001422475,0.380446441,0.001422475,0.554857576,0.628746507,0.686746673,3.62E-06,0.765045342,0.451434319,sadness,0.971428571
20386,june carter cash,no swallerin' place,1952,country,song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long get face cause swallerin place finish sack cracker jack second flat conversation run fair kiss darling sweetheart hold half hour half dead come darn song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long long like doggone marathon race cause swallerin place tune pretty good tune build like rubber balloon pretty good tune croon croon croon croon croon croon croon croon croon cause swallerin place finish sack cracker jack second flat conversation run fair kiss love sweetheart hold half hour half dead come darn song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long long like doggone marathon race cause swallerin place,151,0.000449843,0.058044727,0.000449843,0.312891137,0.000449843,0.000449843,0.056790172,0.000449843,0.000449843,0.176397564,0.100095313,0.000449843,0.000449843,0.153260879,0.000449843,0.137122097,0.870031409,0.688459862,0.856425559,1.32E-06,0.784624897,0.375355867,night/time,0.971428571
20388,lester flatt,cabin on the hill,1952,country,childhood home memory stand neath tree heart thrill simply wander cabin want wander cabin neath tree like linger heart simply wander cabin saddest return childhood home matter yearn heart thrill simply wander cabin,33,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.15754962,0.003289474,0.003289474,0.311635956,0.003289474,0.003289474,0.003289474,0.003289475,0.40449664,0.003289474,0.637171017,0.625054483,0.886546071,0,0.709398186,0.337316641,sadness,0.971428571
20389,the carter family,keep on the sunny side,1952,country,dark trouble life bright meet darkness strife view life help brighten life fury break today crush hop cherish dear cloud time pass away shine bright clear life help brighten life greet song moment cloudy fair trust savior care life help brighten life,42,0.001594896,0.001594896,0.479674987,0.001594896,0.001594896,0.111708429,0.034058115,0.001594896,0.001594896,0.036807103,0.001594896,0.258381792,0.001594897,0.001594896,0.05863592,0.001594896,0.537528431,0.632284696,0.800200603,0,0.531121187,0.324303221,world/life,0.971428571
20392,gene autry,santa claus is comin' to town,1953,country,better watch better better pout tell santa come make list check twice gonna naughty nice santa come see sleep know awake know good good goodness sake better watch better better pout tell santa come santa come,36,0.13940427,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.246867974,0.398451752,0.001949318,0.001949318,0.076499881,0.001949318,0.001949318,0.001949318,0.071209132,0.472544135,0.636053637,0.896586242,0,0.840272053,0.354334189,obscene,0.957142857
20393,lefty frizzell,i love you mostly,1953,country,cause kind true wouldn prove sweet tenderness softness caress bring happiness long life complete forever heart feet sweet tenderness softness caress bring happiness long life complete forever heart feet sweet tenderness softness caress bring happiness,35,0.002105263,0.002105263,0.363736544,0.002105263,0.002105263,0.002105263,0.380495485,0.002105263,0.002105263,0.002105263,0.108682645,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.597097368,0.617670436,0.804216671,2.67E-05,0.603256389,0.210185543,romantic,0.957142857
